11085052;Abbaye_Saint-Paul_de_Cormery;Géographie Histoire Culture&Religion
783758;Falstaff;Art&Loisir Histoire
5489113;Famille_Bennet;Histoire
3797943;Fantasia_(film,_1940);Art&Loisir Histoire
784534;Fausta_(impératrice_romaine);Histoire
8338658;Louis-François-Sébastien_Fauvel;Art&Loisir Histoire
10937655;La_Femme_au_miroir_(Titien);Art&Loisir Histoire
4063638;Ferrari_250_GT_Cabriolet_Pinin_Farina;Histoire
4063409;Ferrari_250_GT_California_Spyder;Histoire Sport
3934432;Ferrari_250_GT_Lusso;Histoire Sport
3923483;Ferrari_250_GTE;Histoire
5070955;Ferrari_643;Histoire Sport
2740370;Ferrari_D50;Histoire Sport
5319432;Ferrari_F92A;Histoire Sport
230667;Henry_Fielding;Histoire
2490402;Filikí_Etería;Histoire
4360603;Finale_de_la_Coupe_d'Angleterre_de_football_de_1923;Histoire Sport
52941;Nicolas_Flamel;Histoire
9470151;Fonctions_pharaoniques;Histoire
6896659;Fordicidia;Art&Loisir Histoire Culture&Religion
740312;Xavier_Forneret;Histoire
959368;Bataille_de_Fort_Sumter;Histoire
6609834;Site_castral_de_Montbazon;Histoire
5425542;Forti_FG01-95;Histoire Sport
139113;Charles_de_Foucauld;Histoire Culture&Religion
1275692;Bataille_de_Fougères;Histoire
11187;Frankenstein_ou_le_Prométhée_moderne;Histoire
648811;Frederika_de_Hanovre;Histoire
2770;Sigmund_Freud;Science Histoire
121166;Frise_du_Parthénon;Art&Loisir Histoire Culture&Religion
401978;Front_yougoslave_de_la_Seconde_Guerre_mondiale;Histoire
154901;Wilhelm_Furtwängler;Histoire
6874;Mohandas_Karamchand_Gandhi;Histoire Culture&Religion
139926;Giuseppe_Garibaldi;Histoire
215454;Gaston_III_de_Foix-Béarn;Histoire
1077467;Laure_Gatet;Science Histoire
486384;Georges_Ier_(roi_des_Hellènes);Histoire
486458;Georges_II_(roi_des_Hellènes);Histoire
155073;Géorgiques;Histoire
52303;Carlo_Gesualdo;Histoire
3893359;Marin_Ghetaldi;Science Histoire
4421538;Albert_Girard;Science Histoire Culture&Religion
5657994;George_Gissing;Histoire
20395;Vincent_van_Gogh;Art&Loisir Histoire
3006453;Gone_Troppo;Histoire
1652491;Grand_Escalier_(Titanic);Art&Loisir Histoire
5565565;Grand_Jument;Histoire
1410387;Grand_Prix_automobile_d'Europe_1995;Histoire Sport
4934894;Grand_Prix_automobile_de_France_1906;Histoire Sport
1378912;Grand_Prix_automobile_de_Grande-Bretagne_1995;Histoire Sport
1351039;Grand_Prix_automobile_de_Monaco_1995;Histoire Sport
2968927;Grand_Prix_automobile_de_Monaco_2008;Histoire Sport
1410305;Grand_Prix_automobile_du_Brésil_1995;Histoire Sport
1390018;Grand_Prix_automobile_du_Canada_1995;Histoire Sport
1396932;Grand_Prix_automobile_du_Japon_1995;Histoire Sport
690040;Grand_Prix_automobile_du_Pacifique_1995;Histoire Sport
1011022;Grande_Idée;Histoire
7801438;Grande_mosaïque_de_Lillebonne;Histoire
1296044;Les_Grandes_Espérances;Histoire
314063;Temple_Grandin;Science Histoire
1179142;Bataille_de_Grèce;Histoire
4827271;Grèce_dans_la_Première_Guerre_mondiale;Histoire
3263855;Grèce_dans_les_guerres_balkaniques;Histoire
486378;Othon_Ier_(roi_de_Grèce);Histoire
327965;Grégoire_de_Nazianze;Histoire Culture&Religion
123360;Bataille_de_Guadalcanal;Histoire
24547;Guerre_anglo-américaine_de_1812;Histoire
1017559;Guerre_civile_de_1947-1948_en_Palestine_mandataire;Histoire
34179;Guerre_de_Cent_Ans;Histoire
22448;Guerre_de_Crimée;Histoire
37834;Guerre_de_Trente_Ans;Histoire
157315;Guerre_de_Vendée;Histoire
14233795;La_Guerre_des_mouches;Histoire
1020446;Guerre_israélo-arabe_de_1948-1949;Histoire
53910;Guerres_médiques;Histoire
4050296;Guerres_turco-byzantines;Histoire Culture&Religion
2027924;Che_Guevara;Histoire
34602;Guillaume_le_Roux;Histoire
814069;Marie-Henriette_de_Habsbourg-Lorraine;Histoire
544628;Hameau_de_la_Reine;Histoire
40132;Hannibal_Barca;Histoire
536855;Haras_nationaux;Histoire
641836;Hélène_de_Grèce;Histoire
983836;Hélène_Vladimirovna_de_Russie;Histoire
139972;Héraclius;Histoire
3846290;Hérésie_d'Orléans;Histoire Culture&Religion
91551;Reinhard_Heydrich;Histoire
1380373;Histoire_de_Corfou;Histoire
114435;Histoire_de_l'Afrique_du_Sud;Histoire
41083;Histoire_de_l'automobile;Science Histoire
144006;Histoire_de_l'Empire_byzantin;Histoire
4875591;Histoire_de_l'Épire_du_Nord_de_1913_à_1921;Histoire
806531;Histoire_de_la_Californie;Histoire
743474;Histoire_de_la_Crète;Histoire
1427389;Histoire_de_la_Macédoine_du_Nord;Histoire
5443289;Histoire_de_la_relativité_restreinte;Science Histoire
756596;Histoire_de_la_Sardaigne;Histoire
3064971;Histoire_de_la_Suisse_sous_domination_française;Histoire
54967;Histoire_de_la_Tunisie;Histoire
345328;Histoire_de_Lyon;Histoire
120244;Histoire_de_Nauru;Histoire
561606;Histoire_de_New_York;Histoire
1548935;Histoire_de_Thessalonique;Histoire
1330081;Histoire_de_Tom_Jones,_enfant_trouvé;Histoire
1554861;Histoire_des_Juifs_à_Salonique;Histoire Culture&Religion
2851613;Histoire_des_Juifs_en_Allemagne;Histoire Culture&Religion
3131953;Histoire_des_Juifs_en_France;Histoire Culture&Religion
32457;Histoire_des_Juifs_en_Inde;Histoire Culture&Religion
4194783;Histoire_des_Juifs_en_Italie;Histoire Culture&Religion
4570634;Histoire_des_Juifs_en_Libye;Histoire Culture&Religion
1175661;Histoire_des_Juifs_en_Tunisie;Histoire Culture&Religion
1081500;Histoire_du_duché_de_Parme_et_Plaisance;Histoire
6905226;Histoire_du_féminisme;Histoire
1362;Histoire_du_Japon;Histoire Culture&Religion
686109;Histoire_militaire_de_la_France;Histoire
10165307;Historiographie_du_Japon;Histoire
54799;Hittites;Histoire
4719897;Hôpital_Saint-Jacques_(Nantes);Science Histoire
88578;La_Horde_sauvage_(film,_1969);Histoire
1383;Horus;Histoire Culture&Religion
4406698;Rudolf_Höss;Histoire Culture&Religion
6959861;Hôtel-Dieu_de_Carpentras;Science Histoire
5853077;Houillères_de_Ronchamp;Histoire
101877;Félix_Houphouët-Boigny;Histoire
9979216;How_a_Mosquito_Operates;Art&Loisir Histoire
1448;Hugues_Capet;Histoire
9919036;Hungerplan;Histoire
51672;Hypatie;Science Histoire
7335054;Identité_littéraire_des_personnages_dans_La_Maison_d'Âpre-Vent;Histoire
4154181;Impressionnisme;Art&Loisir Histoire
577064;In_Utero_(album);Histoire
15094727;Incendies_de_Paris_pendant_la_Commune;Histoire
634101;Incident_de_Saverne;Histoire
8846;Indochine_française;Histoire
3748688;Installations_de_première_classe_du_Titanic;Histoire
8863498;Institutions_du_Pays_basque_français_avant_1789;Histoire
8141111;Invasion_anglo-russe_de_la_Hollande;Histoire
191492;Irgoun;Histoire
586352;Is_This_It;Histoire
1522;Isis;Histoire Culture&Religion
3198542;Íslendingabók;Histoire Culture&Religion
1215105;Ismaïl_ben_Chérif;Histoire
6325150;Israël_antique;Histoire Culture&Religion
13266175;Jacky_(chanson);Histoire
3997325;Jansénisme;Histoire Culture&Religion
5950350;Jardin_archéologique_de_l'hôpital_de_Lisieux;Histoire
326227;Le_Jardin_des_délices;Art&Loisir Histoire Culture&Religion
49584;Jean_II_le_Bon;Histoire
408890;Jean_VI_(roi_de_Portugal);Histoire
113248;Jérôme_de_Stridon;Histoire Culture&Religion
102878;Jeux_olympiques_d'hiver_de_1952;Histoire Sport
103773;Jeux_olympiques_d'hiver_de_1988;Histoire Sport
103790;Jeux_olympiques_d'hiver_de_1998;Histoire Sport
1599;Jeux_olympiques_d'hiver_de_2002;Histoire Sport
1625;Jeux_olympiques_de_1900;Histoire Sport
130215;Jeux_olympiques_de_1920;Histoire Sport
1886171;Joseph_Andrews;Histoire
11468987;Journal_d'un_homme_sans_importance;Histoire
9257699;Le_Journal_d'un_voyage_de_Londres_à_Lisbonne;Histoire
3336668;Jacques_Jubé;Histoire Culture&Religion
23517;Carl_Gustav_Jung;Science Histoire
4964466;Jupiter,_Neptune_et_Pluton;Art&Loisir Histoire Culture&Religion
182031;Justin_Ier;Histoire
41421;Justinien_Ier;Histoire Culture&Religion
26491;John_Keats;Histoire
2060517;Parc_national_de_Kejimkujik;Science Histoire
20994;John_Maynard_Keynes;Histoire
60892;Bataille_de_Khalkhin_Gol;Histoire
24056;Kiki_la_petite_sorcière;Histoire
7134;Martin_Luther_King;Histoire Culture&Religion
4743826;Nicolas_Krick;Histoire Culture&Religion
2867253;Kriegsschuldfrage;Histoire
9435813;Bataille_de_Labuan;Histoire
118346;Henri_Lacordaire;Histoire Culture&Religion
5985536;Pierre_Lambert_de_La_Motte;Histoire Culture&Religion
597213;Lanciers_polonais_de_la_Garde_impériale;Histoire
689930;Lanciers_rouges_de_la_Garde_impériale;Histoire
2974314;Lanzelet;Histoire Culture&Religion
5706327;Larrousse_LH95;Histoire Sport
4766779;Légendes_et_théories_alternatives_sur_le_naufrage_du_Titanic;Histoire
595033;Lehi;Histoire
23374;John_Lennon;Histoire
113560;Léon_V_l'Arménien;Histoire
10049;Léonard_de_Vinci;Art&Loisir Science Histoire
213818;François_L'Hermite;Art&Loisir Histoire
722233;Lies_et_passeries;Histoire
11625712;Liste_des_vainqueurs_du_stadion_aux_Jeux_olympiques_antiques;Histoire Sport
2726298;Liturgie_(Grèce_antique);Histoire
5322472;Livre_d'heures_d'Étienne_Chevalier;Art&Loisir Histoire Culture&Religion
222234;Livre_de_Kells;Art&Loisir Histoire Culture&Religion
562809;Le_Livre_de_la_jungle_(film,_1967);Art&Loisir Histoire
964123;Le_Livre_des_snobs;Histoire
69639;Loi_allemande_des_pleins_pouvoirs_de_1933;Histoire
527484;Lois_constitutionnelles_de_1875;Histoire
4927736;Lola_T95/30;Histoire Sport
4925534;Lola_T97/30;Histoire Sport
6307761;Lord_Jim_(roman);Histoire
3112438;Stanley_Lord;Histoire
9046966;Les_Mangeurs_de_lotus;Histoire
8668;Louis_IX;Histoire Culture&Religion
1642786;Harold_Lowe;Histoire
811866;Luna_Papa;Histoire
1690879;M3_Lee/Grant;Histoire
1415498;Nicolas_Machiavel;Histoire
5586522;Le_Magasin_d'antiquités;Histoire
8099791;Maine_(province);Histoire
5351987;Maison_au_grand_péristyle_de_Vieux-la-Romaine;Histoire
1670062;La_Maison_d'Âpre-Vent;Histoire
215674;Le_Maître_chat_ou_le_Chat_botté;Histoire
8166827;Combat_de_Majadahonda;Histoire
3835600;Majestic_(paquebot_de_1922);Histoire
237099;Mekonnen_Welde_Mikaél;Histoire
1232251;Bataille_de_Malakoff;Histoire
5682152;Mamelouks_de_la_Garde_impériale;Histoire
858285;Mansfield_Park;Histoire
382063;Manuel_Ier_Comnène;Histoire
11143748;Marathon_aux_Jeux_olympiques_de_1896;Histoire Sport
11144520;Marathon_aux_Jeux_olympiques_de_1900;Histoire Sport
11167954;Marathon_aux_Jeux_olympiques_de_1904;Histoire Sport
12328;Marc_Aurèle;Histoire
69540;Étienne_Marcel;Histoire
3640078;Le_Mari_de_l'Indienne_(film,_1914);Histoire
5489170;Mariage_dans_les_romans_de_Jane_Austen;Histoire
7697671;Mariage_de_l'infant_Juan_Carlos_d'Espagne_et_de_la_princesse_Sophie_de_Grèce;Histoire
90222;Marie-Louise_d'Autriche;Histoire
613375;Marine_byzantine;Histoire
1617285;Mario_et_Sonic_aux_Jeux_olympiques;Histoire Sport
85356;Albert_Marquet;Art&Loisir Histoire
5473871;Martin_Chuzzlewit;Histoire
951880;Mary_Poppins_(film);Art&Loisir Histoire
1101612;Mary_Rose;Histoire Culture&Religion
2126275;Massacre_de_Psará;Histoire
825979;Massacre_de_Qibya;Histoire
5111852;Le_Massacre_des_Innocents_(Poussin);Art&Loisir Histoire
168994;Massacre_d'Oradour-sur-Glane;Histoire
260301;Massacre_de_Tulle;Histoire
13732756;Match_de_football_Argentine_-_Angleterre_(1986);Histoire Sport
14821070;Match_de_rugby_à_XV_Écosse_-_Angleterre_(1990);Histoire Sport
567293;Match_de_rugby_à_XV_Nouvelle-Zélande_-_France_(1999);Histoire Sport
14664975;Match_de_rugby_Écosse_-_Angleterre_(1871);Histoire Sport
43226;Maximilien_Ier_(empereur_du_Mexique);Histoire
1276161;McLaren_MP4-18;Histoire Sport
5015483;Mémoires_de_Barry_Lyndon;Histoire
2840549;Memorbuch;Histoire Culture&Religion
287745;Menelik_II;Histoire
3028361;Mercedes-Benz_CLR;Histoire Sport
70372;Merlin;Histoire Culture&Religion
294582;Merlin_l'Enchanteur_(film,_1963);Art&Loisir Histoire Culture&Religion
7892083;Métopes_du_Parthénon;Art&Loisir Histoire Culture&Religion
12139091;August_Meyszner;Histoire
54124;Alexandre_Millerand;Histoire
13880465;Félix_Milliet;Histoire
88676;Mines_du_Laurion;Histoire
1017646;Mistra;Histoire
125490;Amedeo_Modigliani;Art&Loisir Histoire Culture&Religion
139264;Module_lunaire_Apollo;Science Histoire
2079;Molière;Art&Loisir Histoire
2685410;Monument_de_la_Liberté;Histoire
13222219;Mosaïque_du_cirque_de_Carthage;Histoire
5074051;Mosaïque_du_seigneur_Julius;Histoire
136477;Motte_castrale;Histoire
3236117;Mouvement_national_tunisien;Histoire
2017;Mulholland_Drive_(film);Histoire
10575;Mur_de_Berlin;Histoire
1362991;William_McMaster_Murdoch;Histoire
139533;Musée_Condé;Art&Loisir Histoire Culture&Religion
580272;Musée_national_du_Bardo_(Tunisie);Histoire Culture&Religion
1440286;Le_Mystère_d'Edwin_Drood;Histoire
5832664;Mystères_d'Osiris;Art&Loisir Histoire Culture&Religion
11817843;Mythe_d'une_Wehrmacht_aux_mains_propres;Histoire
521607;Mythologie_bretonne;Histoire Culture&Religion
23171;Napoléon_III;Histoire
4964426;Narcisse_(Le_Caravage);Art&Loisir Histoire Culture&Religion
2955621;Cyclone_Nargis;Science Histoire
3861894;Naronic;Histoire
734688;Natation_aux_Jeux_olympiques_de_1912;Histoire Sport
274973;Naumachie;Histoire
803807;Bataille_de_Navarin;Histoire
2851729;Michel_Navratil;Histoire
54013;NCIS_:_Enquêtes_spéciales;Histoire
9466429;Nécropole_des_Rabs;Histoire
914796;Irène_Némirovsky;Histoire Culture&Religion
197096;Nevermind;Histoire
2187;New_Deal;Histoire
228525;Nicéphore_Ier;Histoire
360904;Nicéphore_II_Phocas;Histoire
382113;Nicéphore_III_Botaniatès;Histoire
5631572;Nicholas_Nickleby;Histoire
173863;Pat_Nixon;Histoire
4717778;Nord_et_Sud_(roman);Histoire
7549329;Notes_américaines;Histoire
1436460;La_Nuit_(Wiesel);Histoire Culture&Religion
1796890;Nuit_de_Cristal;Histoire Culture&Religion
122689;Nuit_des_Longs_Couteaux;Histoire
3512525;Occupation_japonaise_de_Nauru;Histoire
4438632;Oceanic_(navire_inachevé);Histoire
4544235;Ode_à_l'automne;Histoire
11333718;Ode_à_Psyché;Histoire
5250097;Ode_à_un_rossignol;Histoire
11968512;Ode_sur_l'indolence;Histoire
11991410;Ode_sur_la_mélancolie;Histoire
10266552;Ode_sur_une_urne_grecque;Histoire
4713609;Catalogue_de_l'œuvre_peint_de_Pieter_Brueghel_l'Ancien;Art&Loisir Histoire
1141092;The_Office_(série_télévisée,_2005);Histoire
648508;Olga_Constantinovna_de_Russie;Histoire
4394569;Oliver_Twist;Histoire
114638;Olympic_(paquebot);Histoire
11988465;Opération_Pamphlet;Histoire
3137333;Opération_Perch;Histoire
1025517;Opération_Ten-Gō;Histoire
2994777;Orchestre_du_Titanic;Histoire
2962140;Ordre_cistercien;Science Histoire Culture&Religion
29460;Ordre_du_Temple;Histoire Culture&Religion
380196;Orgueil_et_Préjugés;Histoire
2491225;Orgueil_et_Préjugés_(film,_1940);Histoire
520970;Orgueil_et_Préjugés_(mini-série,_1995);Histoire
264873;Louise_d'Orléans_(1812-1850);Histoire
3981495;Histoire_du_mouvement_pacifiste_allemand_jusqu'en_1945;Histoire
1318089;Palais_d'Aix-la-Chapelle;Histoire
229820;Palais_des_papes_d'Avignon;Histoire Culture&Religion
6986865;Palais_des_papes_de_Sorgues;Histoire
3394667;Panique_bancaire_américaine_de_1907;Histoire
96403;Panthéon_(Rome);Histoire Culture&Religion
768636;Les_Papiers_posthumes_du_Pickwick_Club;Histoire
2650452;Catherine_de_Parthenay;Art&Loisir Science Histoire Culture&Religion
3806695;Pasion;Histoire
4689605;Passagers_du_Titanic;Histoire
78590;Paul_Ier_(roi_des_Hellènes);Histoire
1454317;Pavillon_français;Histoire
13572005;Alix_Payen;Histoire
4004036;PeaceMaker;Histoire
2303745;Peau_d'Âne_(film,_1970);Art&Loisir Histoire
7780770;Il_Perdono_di_Gesualdo;Art&Loisir Histoire
52498;Périclès;Histoire
13508294;Période_d'exil_de_Caravage;Art&Loisir Histoire
548272;Période_d'Uruk;Histoire
324348;Période_des_dynasties_archaïques;Histoire
17089;Période_des_Printemps_et_Automnes;Histoire
81645;Période_des_Royaumes_combattants;Histoire
1012531;Persuasion_(roman);Histoire
4864559;Bataille_de_Péta;Histoire
603972;Peter_et_Elliott_le_dragon;Art&Loisir Histoire
465741;Peter_Pan_(film,_1953);Art&Loisir Histoire
5664488;La_Petite_Dorrit;Histoire
86278;Pétrone;Histoire
3476534;Philippe_II_de_Bourgogne;Histoire
1669399;Jack_Phillips;Histoire
151943;Philon_d'Alexandrie;Histoire Culture&Religion
2908742;La_Phobie_d'Homer;Histoire
8485324;La_Pièce_aux_cent_florins;Art&Loisir Histoire Culture&Religion
79159;Pierre_Ier_(empereur_du_Brésil);Histoire
1889917;Pierre_de_Grèce;Histoire
171917;Pierre_II_(empereur_du_Brésil);Histoire
641476;Pierre_II_de_Savoie;Histoire
602476;Pinocchio_(film,_1940);Art&Loisir Histoire
1598092;Plan_de_Rome_(Bigot);Histoire
4291685;Les_Poèmes_de_Lucy;Histoire
4722069;Phare_de_Pointe-au-Père;Histoire Culture&Religion
14473286;Police_juive_du_ghetto;Histoire Culture&Religion
4964280;Portrait_d'Alof_de_Wignacourt;Art&Loisir Histoire
10568003;Portrait_d'Isabelle_d'Este_(Léonard_de_Vinci);Art&Loisir Histoire
8452011;Poudrerie_nationale_du_Ripault;Science Histoire
3728571;Le_Pré_de_Béjine;Histoire
49033;Première_Restauration;Histoire
184535;Joseph_Priestley;Science Histoire Culture&Religion
3577481;Proculus_(usurpateur);Histoire
15719;Programme_Apollo;Science Histoire
13670671;Projet_de_réformes_en_Arménie_ottomane;Histoire
3943915;Prost_AP03;Histoire Sport
577589;Prostitution_dans_la_Grèce_antique;Histoire
1016469;Protagonistes_de_la_guerre_israélo-arabe_de_1948;Histoire
577440;Les_Provinciales;Histoire Culture&Religion
5725529;Puits_Arthur-de-Buyer;Histoire
5896077;Puits_des_houillères_de_Ronchamp;Histoire
5790788;Puits_du_Magny;Histoire
5918282;Puits_Notre-Dame;Histoire
5918261;Puits_Saint-Charles;Histoire
5727576;Puits_Sainte-Marie;Histoire
18461;Pulp_Fiction;Histoire
181132;Putsch_de_la_Brasserie;Histoire
11396609;Quintette_pour_piano_et_cordes_(Vierne);Histoire
26256;Le_Radeau_de_La_Méduse;Art&Loisir Histoire
615066;Radhanites;Histoire Culture&Religion
26770;Jean-Philippe_Rameau;Histoire
713763;Ramones_(album);Histoire
13572639;Réforme_orthographique_chilienne;Histoire
3077540;Réformes_prussiennes;Histoire
3905891;Renaissance_carolingienne;Art&Loisir Histoire
9822052;Renaissance_florentine_dans_les_arts_figuratifs;Art&Loisir Histoire
1149099;Renaissance_ottonienne;Histoire
4012881;Représentation_de_l'Angleterre_georgienne_chez_Jane_Austen;Histoire
7702160;Républicains_français_sous_la_Restauration;Histoire
481947;République_romaine_(1849);Histoire Culture&Religion
12270504;Retable_de_la_chapelle_de_l'Immaculée_Conception;Art&Loisir Histoire Culture&Religion
32870;Révolution_américaine;Histoire
1417137;Révolution_de_Mars;Histoire
2596;Rhétorique;Histoire
1052549;Rhinocéros_de_Dürer;Art&Loisir Science Histoire
13532681;Rhinocéros_de_Louis_XV;Science Histoire
20019;Richard_II;Histoire
4554448;Charles-François_Richard;Histoire
37436;Louis_Riel;Histoire
79549;Hyacinthe_Rigaud;Art&Loisir Histoire
13165860;Hilda_Rix_Nicholas;Art&Loisir Histoire
64407;Robert_II_le_Pieux;Histoire
14690569;Louis_Marc_Antoine_Robillard_d'Argentelle;Art&Loisir Science Histoire
457041;Robin_des_Bois_(film,_1973);Art&Loisir Histoire
3977192;Le_Roi_et_l'Oiseau;Art&Loisir Histoire
282522;Romain_IV_Diogène;Histoire
5215011;Le_Roman_de_la_Rose_(Jean_Renart);Histoire
12399;Franklin_Delano_Roosevelt;Histoire
2748110;Bernd_Rosemeyer;Histoire Sport
2620642;Rostom_(roi_de_Karthli);Histoire
1607;Jean-Jacques_Rousseau;Art&Loisir Science Histoire Culture&Religion
8464365;Lady_Roxana_ou_l'Heureuse_Catin;Histoire
5723210;Royaume_des_Beni_Abbès;Histoire
5080544;Saint_Jérôme_écrivant_(Le_Caravage,_La_Valette);Art&Loisir Histoire Culture&Religion
15868;Saint-Empire_romain_germanique;Histoire
10958515;Sainte_Anne_trinitaire;Art&Loisir Histoire Culture&Religion
13423344;Sainte_Anne,_la_Vierge_et_l'Enfant_Jésus_(carton);Art&Loisir Histoire Culture&Religion
1374007;Sainte_Anne,_la_Vierge_et_l'Enfant_Jésus_jouant_avec_un_agneau;Art&Loisir Histoire
2442700;Sainte_Anne,_la_Vierge,_l'Enfant_Jésus_et_saint_Jean-Baptiste_enfant;Art&Loisir Histoire Culture&Religion
6428437;Saison_1948-1949_des_Sports_réunis_Colmar;Histoire Sport
3797604;Saison_1978-1979_du_Racing_Club_de_Strasbourg;Histoire Sport
6915810;Saison_2006-2007_des_Ducks_d'Anaheim;Histoire Sport
4780355;Saison_2007-2008_des_Celtics_de_Boston;Histoire Sport
10356262;Les_Saisons_(James_Thomson);Histoire
2685132;María_Jesús_San_Segundo;Histoire
8131865;Sandstorm;Histoire
712698;Marco_Sanudo;Histoire
5412936;Satires_(Horace);Histoire
96702;Satyricon;Histoire
4790884;Saya_no_uta;Histoire
25163;Scandale_du_Watergate;Histoire
108829;Le_Sceptre_d'Ottokar;Histoire
255401;Egon_Schiele;Art&Loisir Histoire
14160984;Science_et_ingénierie_de_Léonard_de_Vinci;Science Histoire
5441901;Richard_Seaman;Histoire Sport
10133775;Sega_v._Accolade;Histoire
93840;Monica_Seles;Histoire Sport
66130;Séleucides;Histoire
801665;Époque_Sengoku;Histoire
74534;Sense_and_Sensibility;Histoire
6160655;Sept_haï-kaïs;Histoire
113565;Les_Sept_Samouraïs;Histoire
280882;Jean_Mathieu_Philibert_Sérurier;Histoire
12116268;Session_du_Conseil_d'État;Art&Loisir Histoire
2747;Seth;Histoire Culture&Religion
60650;William_Tecumseh_Sherman;Histoire
5526290;Siège_de_Lorient;Histoire
741628;Siège_de_Missolonghi;Histoire
1415204;Battling_Siki;Histoire Sport
5938203;Simtek_S941;Histoire Sport
5565209;Simtek_S951;Histoire Sport
983446;Edward_Smith;Histoire
2631953;Site_archéologique_de_Carthage;Histoire
4028939;Smells_Like_Teen_Spirit;Histoire
15681;Adam_Smith;Histoire
916776;Bataille_de_Smolensk_(1943);Histoire
1824015;Sokol_(mouvement_tchèque);Histoire Sport
1765957;Sonates_du_Rosaire;Histoire Culture&Religion
648629;Sophie_de_Prusse;Histoire
4964413;Le_Souper_à_Emmaüs_(Le_Caravage,_Milan);Art&Loisir Histoire
484122;Chaïm_Soutine;Art&Loisir Histoire Culture&Religion
5618642;Special_Night_Squads;Histoire
1356132;Opération_Spring;Histoire
7570945;Statuette_de_Ganymède;Art&Loisir Histoire Culture&Religion
3081984;William_Thomas_Stead;Histoire
1777112;Heinrich_Friedrich_Karl_vom_Stein;Histoire
68323;Gustav_Stresemann;Histoire
4576675;Studios_Disney_de_1950_à_1973;Art&Loisir Histoire
1167687;Suite_française_(roman);Histoire
4247612;Sumer;Histoire
780812;Super_Aguri_SA05;Histoire Sport
3519613;Super_Aguri_SA06;Histoire Sport
205497;Sur_écoute;Histoire
3226243;Embuscade_d'Uzbin;Histoire
5480586;Bataille_de_Svolder;Histoire
4332865;Seconde_bataille_de_Swat;Histoire
20497;Symbolisme_(art);Art&Loisir Histoire
1400878;Synagogue_de_Doura_Europos;Art&Loisir Histoire Culture&Religion
22433;Charles-Maurice_de_Talleyrand-Périgord;Histoire
3958044;Teka-her;Histoire
5742936;Les_Temps_difficiles;Histoire
690690;Tennis_for_Two;Histoire Sport
6799941;Tentative_d'assassinat_de_Ronald_Reagan;Histoire
5878807;Ellen_Ternan;Art&Loisir Histoire
11674831;Tête_de_jeune_femme_(Léonard_de_Vinci,_Turin);Art&Loisir Histoire Culture&Religion
124991;Tetris;Histoire
7331;Thalès;Science Histoire
2974657;Théâtre_anatomique;Art&Loisir Science Histoire
5387607;Théâtre_de_la_Reine;Art&Loisir Histoire
170866;Thelma_et_Louise;Histoire
13916703;Nicolas_Théobald;Science Histoire
384343;Théodore_II_Lascaris;Histoire
795474;Téwodros_II;Histoire
1248427;Théorie_des_équations_(histoire_des_sciences);Science Histoire
32897;Thérèse_de_Lisieux;Histoire Culture&Religion
8964580;Thermes_gallo-romains_de_Tours;Histoire
683310;Les_Thibault;Histoire
6889;Henry_David_Thoreau;Science Histoire
